Id,Text,Label
2492,Perihal Permintaan Data Untuk Keperluan Skripsi,0
2493,Air Kamar Mandi Kos-Kosan Dibuang Ke Jalan,0
2494,Bansos Pkh Tidak Cair/ Gagal Omspan,0
2495,Pindah Sekolah,0
2496,Permohonan Informasi,0
2497,PANITIA MEMBERIKAN NILAI TIDAK SESUAI DENGAN KETENTUAN PERBUP,0
2498,Pembuatan Sertifikat Tanah Belum Selesai Setelah 1 Tahun Lebih,0
2499,Antrian Operasi Orthopedi Rsud Dr Soetomo,0
2500,Informasi Persediaan Vaksin Booster,0
2501,"Permintaan Alternatif Solusi Untuk Mengurangi Risiko Kecelakaan Dan Kerusakan Kendaraan Di Jalan Berdikari, Jln Raya Limbangan-Selaawi, Limbangan Timur, Bl. Limbangan, Kab. Garut: Tinjauan Terhadap Laporan Pengaduan Tanggal 26 Januari 2023",0
2502,Inspeksi Pasar Tradisional Di Tanjung Pinang,0
2503,Permintaan informasi cara berkunjung ke perpustakaan,0
2504,Gaji Yang Tidak Dibayarkan,0
2505,Surat Persetujuan Kirim Salmon Dari Jakarta Ke Pontianak,0
2506,Pungli Mudik/Balik Gratis Kemenhub/Bumn,0
2507,Pinjaman Online Illegal,0
2508,PENGUMUMAN PPPK BSSN,0
2509,Jalan Rusak Dan Bergelombang,0
2510,Sungai Pemali Desa Kebandungab,0
2511,Sudah 2 Minggu Sampah Belum Di Angkut,0
2512,Pengujian,0
2513,Matinya Sirine Peringatan Gempa Skala >5 Dan Sirine Peringatan Dini Tsunami,0
2514,Tiang Telkom Bengkok/Patah Dan Miring Di Sumberwudi,0
2515,Bagaimana Cara Resign Dari Kantor Pnm,0
2516,Kemacetan,0
2517,Air Pdam Tak Mengalir (Laporan Ketiga),0
2518,Permintaan Ttd Berkas Kelurahan 1 Minggu Tidak Dikerjakan!!!,0
2519,Bap Paspor Yang Tak Kunjung Selesai,0
2520,Taruna STIN,0
2521,Bantuan BPNT Jan-Maret Tidak Cair,0
2522,Warga Transmigrasi Lampung,0
2523,PEMKO SIBOLGA BANYAK ATK FIKTIF,0
2524,Praktek Kerja Lapangan,0
2525,Pju Mati Gerbang Bandara Budiarto,0
2526,Blanko Ktp Kosong,0
2527,Tidak Pernah Mendapatkan Bantuan Dari Pemerintah,0
2528,Air Pdam Mati Wilayah Sumatera Utara Kec. Medan Johor Kelurahan Kwala Bekala,0
2529,Biaya Jahit Luka Ringan Mencapai 7.5 Juta Di Rs Sentosa Kopo Bandung,0
2530,Dana Gempa Yang Tidak Sampai Padahal Rumah Rusak,0
2531,Perihal Perusahaan Tidak Memberikan THR Karyawan,0
2532,Parkir Meresahkan,0
2533,Telkomsel Se Enak Sendiri Mengurangi Benefit Paket Halo,0
2534,Sampel Uji,0
2535,Tata cara / Prosedur aplikasi,0
2536,Kelalaian Kampus,0
2537,Tata cara / Prosedur aplikasi,0
2538,Myrepublic Tidak Adil!,0
2539,Tarif Pdam Jadi 50 Kali Lipat,0
2540,Proses Pendaftaran Dtks,0
2541,Tunjangan Khusus Daerah Terpencil,0
2542,Layanan Informasi Dinas Sosial Kota Bekasi,0
2543,Warga Menyalakan Musik Keras2 Pada Malam Hari,0
2544,Permohonan Perbaikan Jalan,0
2545,Cek Nomor Porsi Haji Web Error,0
2546,Pln Di Bangka Selalu Mati Setiap Bulan Ramadhan,0
2547,Cara Pengurusan Skpwni Kab Tangerang,0
2548,Website Judi Yang Meresahkan,0
2549,Website Judi Yang Meresahkan,0
2550,BTS,0
2551,Air Pdam Tak Mengalir (Laporan Kedua),0
2552,Sertifikat Tanah Belum Selesai Dari 2021,0
2553,Produk World Bank,0
2554,Halo Min Tolong Dibantu Jalan Raya Maja Jembatan Mohon Dikasih Lampu Pju,0
2555,Tidak Menerima Uang Bansos Bst,0
2556,Tunjangan Khusus Daerah Terpencil,0
2557,Bagaimana Cara Menambah Kelas Pada Merek ?,0
2558,Website Judi Yang Meresahkan,0
2559,Lahan Usaha 1 Transmigrasi Mahalona Sengketa,0
2560,"Link : Https://Twitter.com/Merapi_Uncover/Status/1635680245524348928 [Breaking News] Trjadi Laka Jam 22.50 Kurang Lebih Lokasi Ring Road Barat Kronologi Kurang Paham Korban Md 1 Sebelum Smp 3 Gamping Halo Bu @Kustiniksp @Kabarsleman Mohon Atensinya, Ringroad Barat Dan Utara Ini Sudah Jalan Jelek Ditambah Lampu Gelap. Selain Rawan Kecelakaan, Juga Menjadi Tempat Bermain Untuk Pemuda Pemudi Kreatif Yg Ibu Banggakan ""Klitih"". Maaf Ni Bu, Masih Bagusan Ringroad Selatan Bantul.",0
2561,Lpju Ring Road Mati,0
2562,Penjualan Obat2An Label Hijau Dan Merah Berbahan Prekursor,0
2563,Halo Min Tolong Dibantu Jalan Raya Maja Lebak Banten Deket Stasiun Kereta Api Maja Berlubang Parah,0
2564,Halo Pak Tolong Dibantu Jalan Raya Maja Di Jembatan KRL Maja Lebak Banten Sudah Hancur Lg Jalanya,0
2565,Perihal NIK Tidak Terdaftar Di DTKS,0
2566,Akses Jalan Yg Tidak Ada Di Perumahan Subsidi,0
2567,Pelayanan Telkomsel,0
2568,Ancaman Pembunuhan Dan Kekerasan,0
2569,Perbaikan Jembatan Pemali,0
2570,Layanan Telkomsel,0
2571,dugaan Rasisme Dan Penyalahgunaan KTP,0
2572,Aplikasi M-Paspor Error 'Request Timeout',0
2573,beasiswa,0
2574,Kerusakan Jalan Di Flyover Daan Mogot,0
2575,Ruas Jalan Angkanyar - Ngabang Yang Rusak Parah,0
2576,Halo Min Mohon Bantuannya Dikasih Lampu Pju Min Gelap Gulita,0
2577,Gaji Yang Tidak Dibayarkan Oleh Perusahaan,0
2578,Pembayaran Pajak Yang Menyusahkan,0
2579,E-Samsat Online Tidak Berjalan,0
2580,JAlan RUSak,0
2581,jalan rusak colomadu,0
2582,Laporan Nama Terdaftar Penerima Bansos,0
2583,Kartografi,0
2584,Pengaduan Perumahan,0
2585,Mengurus Administrasi Kependudukan Dan Pencatatan Sipil Di Kabupaten Tangerang Yang Sangat Lambat Proses Nya,0
2586,Pertanyaan tentang PBG-317303-21022023-03 (kementrian PUPR),0
2587,Website Judi Yang Meresahkan,0
2588,Mohon Ditindaklanjuti Kementerian Dalam Negeri - Pengaduan Warga Insentif Tenaga Kesehatan Rsud Ngudi Waluyo Wlingi Dalam Rangka Penanganan Covid-19 Bermasalah,0
2589,Pendanaan Dana,0
2590,Tidak Bisa Melakukan Pendaftaran Vaksin Meningitis,0
2591,Kondisi Jalan Pantura Tegal-Pemalang,0
2592,Toiley Disabilitas,0
2593,Cara mengurus EKTP rusak,0
2594,Bagaimana Cara Mencairkan Bansos Anak Yatim,0
2595,Sk Pencantuman Gelar Saya Belum Selesai Juga,0
2596,Laporan Adanya Orang Gila,0
2597,Lpj Mati,0
2598,Kejelasan Karir Bagi Lulusan Sarjana (S1) Keperawatan,0
2599,Tunjangan Kinerja Pns Daerah Tidak Adil Dan Merata,0
2600,Permohonan informasi terkait akses website desa,0
2601,Perihal Jalanan Rusak Membahayakan Pengguna Jalan,0
2602,JAm layanan,0
2603,Penambangan Pasir Ilegal,0
2604,Sediakan Call Center Layanan Pelanggan Pdam Tapin,0
2605,"Sabilulungan Soreang Tidak Terawat, Kotor & Banyak Sampah",0
2606,Orang Mencurigakan Selama Sebulan Di Depan Kos Kami,0
2607,Jalanan Berlubang Di Tangerang Selatan Mulai Menelan Korban,0
2608,Pembuatan Id Cpmi/Crtki Dan Permohonan Rekomendasi Paspor,0
2609,Tunjangan Khusus 2019-2020 Belum Dibayar,0
2610,"Pembakaran Sampah Di Sekitar Jalan Raya Cisauk - Lapan, Desa Sampora",0
2611,Perbaikan Sertifikat Salah Cetak Ditolak oleh Bagian Sertifikasi Direktorat Merek Djki,0
2612,Jalan Rusak,0
2613,"Odgj Meresahkan Kaliwungu Selatan, Kendal",0
2614,Aplikasi Ilegal,0
2615,Ancaman Dari Kredit Kilat ( Pinjaman Online Illegal ),0
2616,Dugaan Mark Up Anggaran Sppd Bakti,0
2617,Aplikasi Ilegal,0
2618,Perpanjangan Peminjaman Buku,0
2619,Permintaan Informasi Mengenai Prosedur Kehilangan Dompet Berisi Surat Berharga.,0
2620,Pppk Kemenkes,0
2621,Pppk Kemenkes,0
2622,Lampu Jalan Padam Dari Jalan Lingkar Selatan Cisauk Hingga Spbu Suradita,0
2623,Memelihara Ayam & Bebek Di Komplek Perumahan,0
2624,sharing cerita motivasi,0
2625,Aplikasi Se Wenang Wenang,0
2626,Pengajuan Sktm,0
2627,bantuan wirausaha pemula,0
2628,Jalan Rusak Parah Sehingga Kendaraan Kami Sering Rusak,0
2629,Perihal Jalan Berlubang,0
2630,Penerangan Di Jalan Caringin Kota Bandung Kurang Memadai,0
2631,Pemungutan Liar Oleh Ketua Rw,0
2632,Jalan Rusak D Daerah Bukitbarisan Pekanbaru,0
2633,Laporan Kerusakan Jalan Nasional,0
2634,Pembuatan Sertifikat Tanah Sudah Lebih Dari 1 Tahun,0
2635,Bangunan Tanpa Imb/Pgb Tidak Ada Tindak Lanjut Dari Satpol Pp Kota Tangerang,0
2636,Layanan Pengaduan Pemecahan Shm No Berkas 106721,0
2637,Laporan Bug Website,0
2638,Pinjol Ilegal,0
2639,Request Perbaikan Jalan Rusak,0
2640,Pengajuan Akta Kelahiran Anak Ribet,0
2641,Cara Mendapatkan Qr Code Jika Akan Mengaktifkan Applikasi Di Mobile Phone,0
2642,Tiang Ada Di Badan Jalan Nasional Duduksampeyan,0
2643,Tiang Belum Dipindah Di Duduksampeyan,0
2644,Ktp Digital Di Kota Malang,0
2645,Update Aplikasi,0
2646,Minta Perbaikan Jalanan Yang Rusak,0
2647,Jalan Lubang Depan Perumahan Sapphire Mediterania,0
2648,Cuti Sakit Untuk Ppnpn,0
2649,Pengancaman Sebar Data Pribadi Oleh Dc Pinjol Ilegal,0
2650,Pembuatan Kartu Keluarga Baru,0
2651,Untuk Memastikan Apakah Itu Perusahaan Yang Berwenang Atau Tidak,0
2652,Permohonan Bantuan,0
2653,Mohon Di Tinjau Ulang Perbaikan Jembatan,0
2654,Pengajuan Klaim Online Via Website (Https://Tos.taspen.co.id),0
2655,Pengalaman Menggunakan Toilet St Manggarai Yang....,0
2656,Karyawan Pemalas Pom Bensin Rest Area 311 Lampung Palembang,0
2657,Pendaftaran Merk yang sudah Terdaftar Sebelumnya,0
2658,Jalan Jembatan Berlubang Depan Perumahan Grand Residence,0
2659,Permasalahan Pendaftaran Keanggotaan Perpustakaan Daerah Kota Balikpapan,0
2660,Fitur admin,0
2661,Lahan Transmigrasi Tidak Clear And Clean,0
2662,"Penceramah Yang Menentang Islam Nusantara, Menentang Pancasila Dan Mendukung Perpecahan Umat Beragama.",0
2663,Internship Saya Di Suatu Perusahaan,0
2664,Pungli,0
2665,Air PDAM sering mati dan aliran kecil padahal meteran berputar normal,0
2666,Air PDAM sering mati dan aliran kecil padahal meteran berputar normal,0
2667,"Kena Pencurian, Sudah Lapor Ke Polisi, Masih Diancam Ditutup Oleh Bapenda?",0
2668,Air mati lagiiiiiiii?!? Isi,0
2669,Kua Cikarang Timur Kosong,0
2670,PKL Event besar,0
2671,Lahan Usaha 1,0
2672,Gor RM said,0
2673,Permohonan Bantuan Eksekusi Riil,0
2674,Sertipikat Tidak Muncul Di Aplikasi Sentuh Tanahku,0
2675,Kekerasan Di Masjid,0
2676,Warga Karoke Hingga Tengah Malam Dan Meganggu,0
2677,UKL / UPL,0
2678,Ktp Yang Tidak Jadi Jadi/Selesai,0
2679,"Usulan Perbaikan Jalan di Kecam,atan Sukatani",0
2680,Bank Sampah Di Kota Pontianak,0
2681,Lampu Merah Terlalu Cepat,0
2682,Tidak Bisa Pilih Formasi Pppk Teknis,0
2683,Reward PTN Bupati,0
2684,Lahan Transmigrasi Bermasalah,0
2685,Spam Call,0
2686,Jalan Rusak,0
2687,Dana.id Banyak Bermasalah Tidak Terbukti Membayar,0
2688,Dana Tolong Di Cek Ini Banyak Sekali Masalah,0
2689,Bangunan Tanpa Imb,0
2690,Aplikasi Dana Terbukti Tidak Membayar,0
2691,Koleksi Umum - Novel,0
2692,Loud Music From Shortcut Canggu Bar,0
2693,Mohon Ditindaklanjuti - Pengaduan Warga Insentif Tenaga Kesehatan Puskesmas Matur Kab. Agam Dalam Rangka Penanganan Covid-19 Bermasalah,0
2694,Pengaduan Penginapan Kartika Candra Gilimanuk Yang Tidak Berattittude,0
2695,Penyalahgunaan Url Website,0
2696,Uang Bansos Di Potong Karang Taruna,0
2697,Paket Yang Belum Sampai,0
2698,Lomba Poster Bung Karno,0
2699,Biaya Parkir Melebihi Peraturan,0
2700,Penyewaan Gedung Serba Guna Kelurahan Makamhaji,0
2701,Loud Music From Luigi Again,0
2702,Blokir Imei,0
2703,Wartawan Dilarang Liputan Di Acara Disbudpora Kabupaten Bekasi Ada Apa...?,0
2704,Laporan Perilaku Siswa-Siswi Tanpa Tindakan Solutif Pihak Sekolah Mtsn 1 Ambon,0
2705,Bau Sampah Cipeucang,0
2706,Gardu Pln Di Atas Lahan Kami,0
2707,Layanan Penyaluran Buku,0
2708,Gagal Mendaftar Akun Utk Permohonan Adaptasi Dokte Rlulusan Ln,0
2709,Gagal Daftar Utk Buat Akun Permohonan Adaptasi Dokter Lulusan Ln,0
2710,"Banyak ""Oknum"" Di Kantor Pos......",0
2711,TEGURAN UNTUK PIHAK SEKOLAH,0
2712,Penjaringan Perangkat Desa,0
2713,Got Selokan Penuh Sampah,0
2714,Pencairan Beasiswa Pemkab Jember,0
2715,Permohonan Merek Djki Kemenkumham,0
2716,Tolong Perbaiki Jalan Keluar Pintu Tol Tamora,0
2717,Vaksin Anak 6 Th Syarat Naik Kreta,0
2718,Lpju Mati,0
2719,Laporan Nama Terdaftar Sebagai Penerima Bansos Padahal Tidak Menerima Bantuan Apapun,0
2720,Konfirmasi terkait baku mutu pengujian di Lab. BPKIL Serang,0
2721,Laporan Error Pendaftaran Pppk,0
2722,Laporan Nama Terdaftar Penerima Bansos Padahal Tidak Menerima Bansos,0
2723,Lapor Nama Terdaftar Di Penerima Bansos Padahal Tidak Menerima Bantuan,0
2724,Cancel Kontrak Sepihak,0
2725,Ancaman Pinjol Ilegal,0
2726,Nik Terdaftar Dikementerian Sosial (Penerima Bantuan Sosial),0
2727,Imb Perumahan Palsu,0
2728,Pengujian,0
2729,Pohon Rentan Tumbang Di Jl Windu,0
2730,Pengecekan Nik Dan Kk Pada Pembuatan Akun Pppk,0
2731,peretasan domain setwandprd.lampungprov.go.id,0
2732,Laporan Nama Terdaftar Penerima Bansos Padahal Saya Tidak Menerimanya,0
2733,Jalan Rusak di Beberapa Titik di Sukatani,0
2734,Sertifikat Ptsl Kok Belum Jadi,0
2735,Situs Di Susupi Konten Judi Online,0
2736,Saya Atas Nama Kris Sudianto B,0
2737,Transjakarta Berulang Kali Memotong Saldo Secara Double Sejak Sistem Tap Out Diberlakukan Dan Mempersulit Pengembalian Kelebihan Bayar,0
2738,Laporan Penerima Bansos Padahal Tidak Menerima Bantuan,0
2739,Tidak Bisa Akses Aplikasi Cek Bansos,0
2740,Laporan Nik Terdaftar Sebagai Penerima Bansos Padahal Tidak Menerima,0
2741,Lapor Nama Terdaftar Sebagai Penerima Bantuan Sosial Padahal Tidak Menerima Bantuan,0
2742,Laporan Nama Terdaftar Sebagai Penerima Bansos Padahak Tidak Pernah Mendapat Bantuan,0
2743,Laporan Nama Terdaftar Penerima Bansos Padahal Tidak Pernah Menerima Bansos Apapun,0
2744,Bpnt Tidak Cair,0
2745,Lapor Nama Terdaptar Bansos,0
2746,Laporan Nama Terdaftar Penerima Bansos Padahal Tidak Menerima Bansos,0
2747,"Bego Dan Truck Dam Blm Tiba Di Btn Dangin Tukad Bagian Utara , Lokasi Negara Jembrana Bali",0
2748,Bidan Menolak Memberikan Vaksin,0
2749,Pendataan Non Asn,0
2750,Aplikasi Cek Bansos Tidak Bisa Login,0
2751,Mempersulit Proses Permohonan Ijin Bangunan,0
2752,Mohon Dibantu Internet Saya Belum Aktif Aktif Setelah Sebulan Provider Iconnect Sangat Kacau Pelayanannya,0
2753,Nama Terdaptar Bantuan Bpnt,0
2754,"Jalanan Dekat Kali Rusak, Rawan Kecelakaan Saat Banjir",0
2755,Laporan Nama Terdaftar Penerima Bansos Padahal Tidak Menerima Bansos,0
2756,"Permohonan Kerjasama Dengan Kementerian Desa, Pdt, Dan Transmigrasi",0
2757,Website Simbg,0
2758,Gedung pertemuan,0
2759,Pencantuman Nomor Hp Sebagai Emergency Contact Tanpa Konfirmasi,0
2760,Nama Saya Terdaftar Sebagai Penerima Bpum,0
2761,JALAN RUSAK PARAH,0
2762,Lampu Pju Padam,0
2763,PDAM/PAM Tarif Dan Kewajiban,0
2764,Pengetap Bbm Subsidi Meresahkan,0
2765,Alasan Tidak Lolos Gelombang Prakerja,0
2766,Legalitas Decentralized Wallet,0
2767,Nik Terdaftar Sbg Penerima Bansos,0
2768,Nik Terdaftar Di Kemensos Tapi Tidak Dapat Bantuan,0
2769,Laporan Penerima Bantuan Sosial Padahal Tidak Menerima Bantuan,0
2770,Perbaikan Jalan,0
2771,Terdaftar Penerima Bantuan,0
2772,Tidak Bisa Daftar Prakerja,0
2773,"Lapor Nik Terdaftar Sebagai Penerima Bantuan Sosial, Padahal Saya Tidak Mendapatkan Bantuan Sosial",0
2774,Permohonan Magang,0
2775,Laporan Nama Terdaftar Di Bansos Padahal Sudah Tidak Lagi Menerima Bantuan,0
2776,Aplikasi Cek Bansos Tidak Bisa Log In,0
2777,Laporan Daftar Penerima Bansos,0
2778,Lapor Nama Terdaftar Sebagai Penerima Bantuan Sosial Padahal Tidak Menerima Bantuan,0
2779,Nama Terdaftar Sebagai Penerima Bansos Tapi Sudah Tidak Dapat Lagi Bantuan Selama Setahun Terakhir Ini,0
2780,Cek Bansos,0
2781,Lapor Nama Terdaftar Sebagai Penerima Bansos Padahal Tidak Menerima Bantuan,0
2782,Proyek Jalan Godean,0
2783,Penutupan Dan Pencairan Polis Asuransi Axa Nasabah Meninggal Dunia,0
2784,"Jalan Rusak Yang Arah Ke Ngalang, Gedangsari, Kab. Gunungkidul Mambahayakan Pengendara Motor",0
2785,Prostitusi Online,0
2786,Nik Saya Terdaftar Di Bpjs Ketenagakerjaan (Data Bantuan Subsidi Upah),0
2787,Kesalahan Data Sph,0
2788,perubahan KTP,0
2789,Petugas Transjakarta Halte Pasar Baru Timur Sangat Tidak Ramah & Sangat Ketus,0
2790,Surat Izin Perawat(SIP),0
2791,Izin Penelitian,0
2792,Subsidi Tepat????????,0
2793,Insentif Seorang Tenaga Kesehatan Rs Darurat Stadion Patriot Candrabhaga Belum Disalurkan,0
2794,Pendataan Akun Non-Asn,0
2795,Terdaftar Di Bantuan Sosial,0
2796,Pinjaman Online Berkedok Koperasi,0
2797,Pinjaman Online Berkedok Koperasi,0
2798,Permintaan Kirim Ulang Kk,0
2799,Cara Penghapusan data usulan penerima bantuan UMKM,0
2800,Perbaikan Data Pendataan Non Asn,0
2801,(Kebocoran Data) Sesorang Menyebarkan Data Kpu Cianjur,0
2802,Salah Upload Foto Di Pendataan Non Asn,0
2803,Maladministrasi Menaker / Kemnaker Terhadap Pekerja Migran Indonesia (PMI),0
2804,Laporan Nama Terdaftar Di Kemendikbud Padahal Sudah Lulus Sekolah,0
2805,Sertifikat Kok Lambat,0
2806,Kenapa Lama Untuk Pemecahan Sertifikat,0
2807,Jalan Rusak depan Dolpin Waterpark,0
2808,"Gagal Mendaftar Prakerja Dan Bpjs Ketenagakerjaan Karena Nik Terdaftar Sebagai Direksi, Komisaris Dan Dewan Pengawas Bumd Bumn",0
2809,Tentang Pendataan Non Asn,0
2810,Tindak Lanjut Remedial Ujikom Perencana,0
2811,CFD Colomadu,0
2812,Pengaduan Tak Mendapat Bantuan Pemerintah,0
2813,Akses Jalan Rusak Berat,0
2814,Ada Warga Selalu Melakukan Pembakaran Sampah Dan Daun Setiap Sore Sehingga Menyebabkan Lingkungan Sekitar Tecemar Asap Tebal Dan Penyakit Pernapasan Pada Anak Dan Orang Tua,0
2815,Lapor Nama Terdaptar Sebagai Penerima Bantuan Padahal Tidak Menerima Bantuan,0
2816,Toilet Sekolah Dasar Negri 024 Bandung Sangat Kotor Sekali,0
2817,"Tidak Pernah dapat Bansos, BLT, dll.",0
2818,Informasi,0
2819,bansos,0
2820,Aplikasi Digital Korlantas,0
2821,Masalah Air Pam Mati,0
2822,Lapor Nama Terdaftar Penerima Bansos Padahal Tidak Pernah Menerima Bansos,0
2823,Nama Terdaftar Sebagai Penerima Bantuan Sosial Padahal Tidak Menerima Bantuan,0
2824,Usulan Penerima Bansos Di Aplikasi Cek Bansos,0
2825,Nama Terdaftar Sebagai Penerima Bantuan Padahal Tidak,0
2826,Lapor Nama Terdaftar Sebagai Penerima Bantuan Sosial Padahal Tidak Menerima Bantuan,0
2827,Usulan Penerima Bansos Belum Ditanggapi,0
2828,Lapor Nama Terdaftar Sebagai Penerima Bantuan Sosial. Padahal Tidak Menerima Bantuan,0
2829,Nik Terdaftar Penerima Bansos,0
2830,Update Data,0
2831,Laporan Nik Terdaftar Kementerian Sosial Padahal Tidak Menerima Bantuan Apapun,0
2832,Laporan Nik Terdaftar Sebagai Penerima Bantuan Sosial Padahal Tidak Menerima Bantuan Sosial,0
2833,Pengaduan,0
2834,Lapor Nama Terdaftar Sebagai Penerima Bantuan Sosial Padahal Tidak Menerima Bantuan,0
2835,Laporan Nama Saya Terdaftar Penerima Bantuan Sosial Padahal Tidak Terdaftar,0
2836,Nik Saya Terdaftar Dikemensos Padahal Saya Belum Menerima Bantuan Sosial,0
2837,"Dapat Bantuan Bansos, Tp Tdk Menerimanya",0
2838,Surat Pemberitahuan Pengambilan Bansos Di Kantor Pos,0
2839,Salah Memasukan Email Registrasi,0
2840,Bpnt Tidak Cair,0
2841,Permintaan Informasi Vaksin Booster,0
2842,Permintaan Softcopy Kk Belum Dikirim,0
2843,Permintaan Informasi,0
2844,Speedbumb Meresahkan,0
2845,Nik Saya Terdaftar Dalam Bantuan Sosial Tapi Saya Tidak Pernah Menerima Bantuan Apapun,0
2846,Informasi Keberangkatan Haji Suami_Istri,0
2847,Laporan Nama Terdaftar Penerimaan Bansos,0
2848,Nik Terdaftar Sebagai Penerima Bansos,0
2849,Tidak Bisa Login Aplikasi Cek Bansos,0
2850,Laporan Nama Terdaftar Sebagai Penerima Bantuan Tetapi Tidak Pernah Mendapatkan Bantuan,0
2851,Penghapusan Syarat Cek Kesehatan Untuk Pembuatan Sim,0
2852,Nama Saya Terdaftar Di Bantuan Sosial Padahal Saya Tidak Menerima Bantuan Apapun,0
2853,Lapor Nama Terdaftar Sebagai Penerima Bantuan Sosial Padahal Saya Tidak Pernah Mendapatkan Bantuan,0
2854,Lapor Nama Terdaftar Sebagai Penerima Bansos Padahal Saya Tidak Pernah Mendapat Bantuan Sama Sekali,0
2855,"Lapor Nama Terdaftar Sebagai Penerima Banso di Kementrian Sosial, Padahal Tidak Menerima Bantuan",0
2856,Pemotongan Rambut,0
2857,Kampus Uinsu Korupsi Dana Wisudawan Ke77 Tahun 2022,0
2858,Website Judi Yang Meresahkan,0
2859,Laporan Penerima Bantuan Sosial Padahal Tidak Pernah Mendapat Bantuan Sosial Dari Pemerintah,0
2860,Pengaduan,0
2861,Nama Saya Terdaftar Penerima Bantuan Sosial Padahal Tidak,0
2862,PKH Triwulan 3 Belum Cair,0
2863,Kepengurusan Ganti Ktp Dipersulit,0
2864,Perbaikan Jalan Rusak Total,0
2865,Lapor Nama Terdaftar Sebagai Penerima Bansos,0
2866,Kesalahannya Data Pm,0
2867,Saya Calon Peserta Kartu Prakerja,0
2868,NIK Saya Terdaftar Sebagai Penerima Bantuan Padahal tidak pernah menerima bantuan,0
2869,cara ber audiensi Dengan Pak Bupati,0
2870,Set Top Box,0
2871,Terdaftar Bansos,0
2872,Tidak Bisa Mendaftar Prakerja Tertulis Penerima Bantuan Sosial Padahal Data Tidak Terdaftar Di DTKS,0
2873,Lapor Nama Yang Menerima Bantuan Sosial Padahal Tidak Menerima,0
2874,Laporan Nama Terdaftar Sebagai Penerima Bantuan Sosial Padahal Tidak Menerima Bantuan Apapun,0
2875,Wisudawan Ke 77 Di Hilangkan Di Uinsu,0
2876,Laporan Nama Terdaftar Penerima Bansos,0
2877,Insentif Tenaga Kesehatan Rs Sekar Kamulyan Kuningan Belum Tersalurkan,0
2878,Insentif Tenaga Kesehatan Rs Awal Bros Batam Belum Tersalurkan,0
2879,Nik Terdaftar Di Kementerian Sosial (Data Penerima Bantuan Sosial),0
2880,Di Tolak Berobat,0
2881,Laporan Tidak Menerima Bantuan,0
2882,Jody Jeremi Hadrian Ritonga,0
2883,Pertanyaan Terkait Informasi Beasiswa Pemprov Kepri,0
2884,Laporan Nama Terdaftar Sebagai Penerima Bansos Padalah Tidak Menerima Bantuan,0
2885,Perubahan Status Nik Yang Terdaftar Di Kementrian Sosial Atau Lembaga Terkait,0
2886,Perihal Update Data Terkait Bantuan Sosial,0
2887,Laporan Nama Terdaftar Sebagai Penerima Bantuan Sosial Pemerintah Padahal Tidak Menerima Sama Sekali,0
2888,Penggantian Sistem Pemungutan Retribusi Parkir,0
2889,Revitalisasi Jembatan Penyeberangan Orang (Jpo),0
2890,Laporan Penerima Bantuan Pemerintah Tapi Saya Tidak Menerima Apapun Dari Pemerintah,0
2891,Permasalahan Tercatat Sebagai Penerima Bantuan Kemensos,0
2892,Lapor Nik Terdaftar Di Kemensos Penerima Pbi Angkatan Agustus 2022 Padahal Tidak Pernah Mendaftar Dan Menerima Bantuan,0
2893,Lapor Nama Terdaftar Sebagai Penerima Bantuan Padahal Tidak Menerima Bantuan,0
2894,Penyapu Jalan Di Bandung,0
2895,Cara pasang Lowongan Kerja di Disnaker Sleman,0
2896,Papan Perda Larangan Dagang Yang Sudah Tidak Berlaku,0
2897,Tertolak kartu pra kerja karena menerima BPUM,0
2898,Penyapu Jalan Di Bandung,0
2899,Angkot Di Kota Malang,0
2900,"Saya Mohon Bayar Honor Saya Sebagai Guru Honorer Sma, Dinas Pendidikan Kab.paniai",0
2901,Bansos Pbi,0
2902,Kesulitan Pencarian Sinyal Frekuensi Digital Bali,0
2903,Pengaduan,0
2904,Paspor Indonesia Ditolak Kedutaan Jerman Karena Tidak Memiliki Kolom Tanda Tangan,0
2905,BLT,0
2906,Daftar 383 Aset Kripto Bappebti Yang Dapat Diperdagangkan Amburadul ?,0
2907,Website Kemnaker,0
2908,Kena Crypto Di Indonesia Dianggap Komoditas ? Regulasi Ico ?,0
2909,Pembayaran Intensif Enumerator Belum Dilakukan,0
2910,Tokocrypto Melanggar Regulasi Bappebti,0
2911,"Jalan Perancis Dipenuhi Truk Pengangkut, Menghambat Lainnya",0
2912,Update Ktp Untuk Program Prakerja,0
2913,Insentif Nakes Tidak Kunjung Dicairkan,0
2914,Perbaikan Jalan Di Jln Tgh Abdul Hanan Mataram,0
2915,Tanah Waqaf,0
2916,Pembayaran Qris,0
2917,"Jual Nft Dengan Eth Di Indonesia, Boleh ?",0
2918,TPP CPNS Umum Dan TPP CPNS STAN Porsinya Berbeda,0
2919,Ijasah Kampus,0
2920,Keberangkatan Haji Sangat Berkendala!,0
2921,Dagang Thfirting Memang Sesuai Regulasi?,0
2922,Jalan Rusak Parah di Perumahan Harvest City,0
2923,"Daftar Indihome Sejak 24 Juni 2022, Hingga Saat Ini Belum Terpasang !",0
2924,Jalan Di Perumahan Subsidi Eka Sakti Royal Park Di Aeng Towa Rusak Dan Belum Diperbaiki,0
2925,"Saya Bukan Direksi, Komisaris, Dewan Pengawas BUMD",0
2926,Beasiswa Mahasiswa,0
